PEDIDO,ITEM,IDCLIENTE,ALTURAINTERNA_diff,ALTURAINTERNA_diff_pct,ALTURAPACOTE_diff,ALTURAPACOTE_diff_pct,ALTURAPALETEFECHADO_diff,ALTURAPALETEFECHADO_diff_pct,AMARRADO_diff,AMARRADO_diff_pct,AREABRUTACHAPA_diff,AREABRUTACHAPA_diff_pct,AREABRUTAPECA_diff,AREABRUTAPECA_diff_pct,AREABRUTAPECACOMREFILOS_diff,AREABRUTAPECACOMREFILOS_diff_pct,AREALIQUIDACHAPA_diff,AREALIQUIDACHAPA_diff_pct,AREALIQUIDAPECA_diff,AREALIQUIDAPECA_diff_pct,ARRANJO_diff,ARRANJO_diff_pct,COBBINTMAXIMO_diff,COBBINTMAXIMO_diff_pct,CODIGOREFERENCIA_diff,CODIGOREFERENCIA_diff_pct,COLUNAMINIMO_diff,COLUNAMINIMO_diff_pct,COMMPALETEFECHADO_diff,COMMPALETEFECHADO_diff_pct,COMPPACOTE_diff,COMPPACOTE_diff_pct,COMPPECA_diff,COMPPECA_diff_pct,COMPRESSAO_diff,COMPRESSAO_diff_pct,COMPRIMENTO_diff,COMPRIMENTO_diff_pct,COMPRIMENTOINTERNO_diff,COMPRIMENTOINTERNO_diff_pct,CONSUMOCOR1_diff,CONSUMOCOR1_diff_pct,CONSUMOCOR2_diff,CONSUMOCOR2_diff_pct,CONSUMOCOR3_diff,CONSUMOCOR3_diff_pct,CONSUMOCOR4_diff,CONSUMOCOR4_diff_pct,ESPELHO_diff,ESPELHO_diff_pct,EXIGELAUDO_diff,EXIGELAUDO_diff_pct,FACA_diff,FACA_diff_pct,FILME_diff,FILME_diff_pct,GRAMATURA_diff,GRAMATURA_diff_pct,IDPALETE_diff,IDPALETE_diff_pct,IDTIPOFT2_diff,IDTIPOFT2_diff_pct,LAP_diff,LAP_diff_pct,LAPINTERNO_diff,LAPINTERNO_diff_pct,LAPNOCOMP_diff,LAPNOCOMP_diff_pct,LARGPACOTE_diff,LARGPACOTE_diff_pct,LARGPALETEFECHADO_diff,LARGPALETEFECHADO_diff_pct,LARGPECA_diff,LARGPECA_diff_pct,LARGURA_diff,LARGURA_diff_pct,LARGURAINTERNA_diff,LARGURAINTERNA_diff_pct,MULTCOMP_diff,MULTCOMP_diff_pct,MULTLARG_diff,MULTLARG_diff_pct,NRCORES_diff,NRCORES_diff_pct,PACOTESALTURA_diff,PACOTESALTURA_diff_pct,PACOTESLARGURA_diff,PACOTESLARGURA_diff_pct,PACOTESPORPALETE_diff,PACOTESPORPALETE_diff_pct,PALETIZADO_diff,PALETIZADO_diff_pct,PECASPORPACOTE_diff,PECASPORPACOTE_diff_pct,PECASPORPALETE_diff,PECASPORPALETE_diff_pct,PESOCAIXA_diff,PESOCAIXA_diff_pct,PROLONGLAP_diff,PROLONGLAP_diff_pct,REFERENCIA_diff,REFERENCIA_diff_pct,REFILADO_diff,REFILADO_diff_pct,REFILOCOMPRIMENTO_diff,REFILOCOMPRIMENTO_diff_pct,REFILOLARGURA_diff,REFILOLARGURA_diff_pct,REFUGOCLIENTE_diff,REFUGOCLIENTE_diff_pct,RESINAINTERNA_diff,RESINAINTERNA_diff_pct,TIPOABNT_diff,TIPOABNT_diff_pct,UNIDADESPORPALETE_diff,UNIDADESPORPALETE_diff_pct,VINCOCOMP1_diff,VINCOCOMP1_diff_pct,VINCOCOMP2_diff,VINCOCOMP2_diff_pct,VINCOCOMP3_diff,VINCOCOMP3_diff_pct,VINCOCOMP4_diff,VINCOCOMP4_diff_pct,VINCOCOMP5_diff,VINCOCOMP5_diff_pct,VINCOLARG1_diff,VINCOLARG1_diff_pct,VINCOLARG2_diff,VINCOLARG2_diff_pct,VINCOLARG3_diff,VINCOLARG3_diff_pct,VOLUMEPACOTEFECHADOM3_diff,VOLUMEPACOTEFECHADOM3_diff_pct,VOLUMEPALETEFECHADOM3_diff,VOLUMEPALETEFECHADOM3_diff_pct
656473-1,602041,9774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030585,1.9059720457433345,0.0,0.0,0.00764625,1.9059720457433345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,52.56916996047431,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,-0.0,0.0,-0.0,-266.0,-34.4559585492228,0.0,0.0,0.0,0.0,15.0,1.905972045743329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,15.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
705977-1,847860,1792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
PRD095592,424251,9642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089399999999999,0.4664179104477585,0.0,0.0,0.0044699999999999,0.4664179104477585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,-8.0,-1.762114537444934,0.0,0.0,,,0.0,,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.4664179104477611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,5.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
615543-8,642951,11134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00536,-0.2796420581655497,0.0,0.0,-0.00268,-0.2796420581655497,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,158.0,17.873303167420815,0.0,0.0,,,-5.0,-0.2796420581655481,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,-1.0,-50.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,-0.0,0.0,-0.0,-158.0,-15.163147792706331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-1.7902813299232736,0.0,,,,0.0,0.0,-5.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
611220-17,740350,9642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124949999999999,0.80371891257699,0.0,0.0,0.0062474999999999,0.80371891257699,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-44.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,585.0,93.1528662420382,0.0,0.0,,,5.0,0.3949447077409162,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-0.7874015748031495,0.0,0.0,,,0.0,,0.0,-0.0,0.0,-0.0,-585.0,-48.2275350370981,0.0,0.0,0.0,0.0,5.0,0.4071661237785016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,5.0,50.0,5.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
589797-5,647980,11124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072499999999999,0.729927007299268,0.0,0.0,0.0024166666666666,0.7299270072992567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0029791801296283,0.0,0.0,0.0,0.0,190.0,39.58333333333333,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-210.0,-51.09489051094891,1.0,2.272727272727273,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-195.0,-81.9327731092437,,,0.0,,0.0,-0.0,0.0,-0.0,-190.0,-28.35820895522388,0.0,0.0,0.0,0.0,5.0,0.7299270072992701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,5.0,33.33333333333333,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
597595-8,736140,1895,0.0,0.0,0.0,0.0,-80.0,-4.49438202247191,0.0,0.0,0.0090149999999999,0.8077544426494341,0.0,0.0,0.0022537499999999,0.8077544426494341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8077544426494345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-14.285714285714285,0.0,0.0,-18.0,-14.285714285714285,0.0,0.0,0.0,0.0,-360.0,-14.285714285714285,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,5.0,33.33333333333333,0.0,0.0,0.0,,0.0,0.0,-360.0,-14.285714285714285,,,,,,,,,,,,,,,,,0.0,0.0,-0.098208,-4.494382022471913
682631-1,647330,8939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651046-2,817980,10555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,57.08333333333333,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,48.0,26.666666666666668,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-1.1933174224343674,-199.0,-76.53846153846153,,,0.0,,0.0,-0.0,0.0,-0.0,-274.0,-36.339522546419104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
PRD057237,757510,1711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002668,0.4008016032064134,0.002668,0.4008016032064134,0.002668,0.4008016032064134,0.002668,0.4008016032064134,0.0026205748502993,0.4008016032063999,0.0,0.0,0.0,0.0,-36997292.0,-92.49262186101126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,31.0,6.526315789473684,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,2.0,0.4008016032064128,0.0,0.0,2.0,0.4008016032064128,2.0,0.4008016032064128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.3322259136212624,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8928571428571428,0.0,0.0,1.0,0.8928571428571428,0.000267,0.3997065824338738,0.0,0.0
692557-1,885370,11851,0.0,0.0,0.0,0.0,30.0,1.5384615384615383,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,227.0,53.919239904988125,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.25,,,0.0,,0.0,-0.0,0.0,-0.0,-227.0,-35.03086419753087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0349919999999999,1.5384615384615346
700493-3,CHADC2135514,10032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653643-2,821551,12703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016224194999999,-0.3937802907915925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,37.02359346642468,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-217.0,-96.44444444444444,,,0.0,,0.0,-0.0,0.0,-0.0,-204.0,-27.019867549668877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-2.6737967914438503,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3900000000000001,40.625000000000014,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
688097-1,657071,9777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019665,1.0142427219768084,0.0,0.0,0.00491625,1.0142427219768084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-5.0,-0.2101723413198823,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.2269938650306749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,-5.0,-33.33333333333333,10.0,50.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
669230-1,656441,1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019665,1.0142427219768084,0.0,0.0,0.00491625,1.0142427219768084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-5.0,-0.2101723413198823,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.2269938650306749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,-5.0,-33.33333333333333,10.0,50.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
PRD087886,730931,12557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,21.02473498233216,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-217.0,-96.44444444444444,,,0.0,,0.0,-0.0,0.0,-0.0,-119.0,-17.37226277372263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
658793-1,639640,5553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700783-3,609080,1890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRD084126,856520,9774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
588890-13,652460,8909,0.0,0.0,0.0,0.0,-570.0,-30.64516129032258,0.0,0.0,-0.0117799999999999,-0.468384074941448,0.0,0.0,-0.0019633333333333,-0.468384074941448,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-10.0,-0.468384074941452,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.0,-11.298076923076923,1.0,2.857142857142857,,,0.0,,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-33.33333333333333,0.0,0.0,-16.0,-33.33333333333333,0.0,0.0,0.0,0.0,-800.0,-33.33333333333333,-14.0,-8.333333333333332,0.0,,,,0.0,0.0,-10.0,-50.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-800.0,-33.33333333333333,,,,,,,,,,,,,,,,,0.0,0.0,-0.930685,-30.645172443200806
712880-2,711260,8909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
703135-26,CHAB218842,9505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591434-10,689941,9778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121299999999999,0.6993006993006977,0.0,0.0,0.0030324999999999,0.6993006993006977,0.0,0.0,0.0012684,0.3045685279187824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,46.0,10.04366812227074,0.0,0.0,,,0.0,,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.142857142857142,0.0,,,,0.0,0.0,0.0,0.0,5.0,33.33333333333333,-0.3,-20.000000000000004,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
654384-1,672880,1684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,160.0,93.56725146198828,0.0,0.0,,,,,0.0,0.0,0.0,0.0,-896.0,-10.315450149666129,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653385-14,812960,1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027439999999999,0.3656307129798861,0.0027439999999999,0.3656307129798861,0.0027439999999999,0.3656307129798861,0.0027439999999999,0.3656307129798861,0.0026885245901638,0.3656307129798839,0.0,0.0,15.0,50.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,-21.0,-2.8000000000000003,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,2.0,0.3656307129798903,0.0,0.0,2.0,0.3656307129798903,2.0,0.3656307129798903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6993006993006993,0.0,0.0,1.0,0.6993006993006993,0.000269,0.3659017642178072,0.0,0.0
